numb,label,tweet
2563,1,I for one will be glad to see the back of 2017. It feels like  has robbed me of yet another year. Iβ€™m ready for 2018. Onwards and upwards my friends.
2564,0,I Barely Tweet???? I Have No Followers????
2565,1,"Not keen on Xmas? Neither am I. Chin up, chest out n remember , beyond the hype , it's just another day. . . "
2566,0,"Watching the Victoria secret fashion show was an error, never want to eat again  "
2567,1,i'd kill myself if it was that easy
2568,0,@F3Alpha #F3Roswell #Preblast\nI've been handed the keys to Roswell Area Park. See you in the gloom. Be ready to slip &amp; slide at 0530
2569,0,@rachcolours But smiling 😄☔️
2570,0,How do u know if your  ?? Asking for a friend
2571,1,Can I not wake up one day?   
2572,0,@ANOHNItweets completely brilliant performance - so moving and honest  
2573,0,Let's wake up to @GMB and see @piersmorgan and then want to put your fist through the television #talkstripe #tosspot  #gobshite
2574,1,Is anyone else w  able to consciously realize and understand that they are loved but is just for some reason unable to feel loved? ... weird shit man
2575,1,I've lost so much interest in the things I used to love doing even getting out of bed and going to the store is a big struggle but to me I just feel lost and i dont know what to do about it anymore
2576,1,I didn’t want to wake up. I was having a much better time asleep. And that’s really sad.
2577,0," is caused by low serotonin. Serotonin motivates, hence why depressed people have no motivation. Activity creates serotonin"
2578,0,Using  Key Influencer with prediction of  dataset explained by NOMIS lone parent dataset   pic.twitter.com/bkxdfCUsib
2579,0,Holding a #grudge is like allowing someone to #live #rent #free in your #head #WednesdayWisdom #MotivationalQuotes
2580,1,"No, I'm not 'depressed because of the weather,' I'm depressed because I have #depression #sicknotweak"
2581,1,I probably won't get cure. Fuck it just let me die alone
2582,0,"actually - EACH. AND. EVERY. GODDAMN. SONG. on the album is the strongest, sadest, and most beautiful song ever. <3  "
2583,0,"#smiles are great investment. The more we collect, the better we feel.. have a nice smiling day... #goodmorning"
2584,1,I don't think anyone fully comprehends how my back pain affects me emotionally.
2585,0,@AishaRuby85 thank you very much. I keep gettin the excited kid on ur bday feeling 😊
2586,1,I want this to be a good day but this monster keeps pushing me down 
2587,0,LOVE ordering expensive gifts and receiving something NOT AT ALL like the discription or the color presented :-( 
2588,0,Staying alone .. Meditation time ... Sufian Session ...  :)
2589,0,"Insights beyond 50: my team is now 0-1. Oh well, there's always next year.   pic.twitter.com/2lei0mHXQk"
2590,1,"Being clinically  is not the same thing as having a bad day now and then. It's a relentless, debilitating disease"
2591,0,Mindfulness Therapy is the application of depression for healing  and  and emotional pain. This is a very powerful approach once you have learned how to do this.
2592,0,@TheSocialCTV I'd never leave the couch again! #excited and #weary ❤️
2593,0,I'm not sure why we get excited for  it's just one day closer to our deaths   - anyhow drink up tonight ???�
2594,0,Disturbing to see that  is trending. Heaven send the personal sponsors & BFFs to save the dreary day.
2595,1,goin to Atlantic City right now for New Years I should be hype but I feel down as fuck
2596,0,"Nole, you just can't go easy on a girl's heart can you? #Wimbledon "
2597,0,I'm gonna die because of my fucking finals
2598,1,So I have not yet jumped on the  bandwagon just yet. I had recently gone back to being on my meds for depression. I had lost all interest in doing things I love doing . I am doing my hardest to get back into gaming and doing the stuff I love doing.
2599,0,Good Morning #start 2Wheel #free course *Pune *8888006565
2600,0,Do you ever just get so excited that you're trying to sleep &amp; just can't even close you eyes😁like I really need this catnap but #excitement
2601,1,Sometimes love is so painful it eats you up until your nothing   
2602,1,"I walk around the house and I see things of Debbie and I think of her. I think of the pain she went through, suffered for so long. All those procedures she went through. Between finding out she had cancer and the pain. Having chemotherapy for a long time. "
2603,0,My parents seen how sad I was n offered to pay the 1st 3 months in rent when he comes home til he get straight 😂😂😂😂 #blessed ❤️
2604,0,"My head is anointed, my cup runneth over Don't pour from an empty cup #delight #love #joy"
2605,1,"i have no appetite, lost interest in my hobbies, im sad for a reason i cant figure out, im avoiding everyone, and went from being out doing things to just staying inside all day. yikes...."
2606,1,I wish life was simple and painless. Whenever you think you're happy and think you got it all  life comes and screws you over.
2607,0,Why are people on twitter so depressing...
2608,0,Getting on the jd and coke   
2609,0,"yeah, external power structures, and there for, ultimately, about 500L, but I'm guessing it would be more like "
2610,1,Why did I just read through my old DMs. Fml
2611,0,"What is the base of the power? When it can be definite ""power""?The loneliness or the company create it?   "
2612,0,Creating this account because I’m  lol.
2613,0,"For anyone having a bad day, I love you. It doesn’t matter if anyone else out there does, know that I do. So next time you see yourself in the mirror, smile.  "
2614,1,What depression mean :) Laugh outside down inside   pic.twitter.com/tkZeniwtIb
2615,0,If my own mother had used the profane term  or  in our home we would have sued her then removed her from our home.
2616,1,"I really need to get drunk tonight, so I think I will.   "
2617,1,When the thing you cut with goes dull so you only get 3 good cuts in and the rest are just fails. Just fabulous! :/  
2618,1,DA NEW YR ALONE I AM  BCAUSE OF WAT HAPPENED 2ME ND NOW YA'LL WANA MAKE MY  WORSE!?!I'VE TRIED MY BEST 2GIVE CHANCES I_
2619,0,"The  lost the , seats in both House and Senate, in votes by the people. Clearly rejecting this notion of ."
2620,1,It creeps up on you    
2621,1,"Something I'm trying to do now - but not succeeding. Thinking of totally abandoning all my plans for Kindness Collective, Camerados, Friendly Bench etc and retreating back into my flat and never getting involved with anything again.    pic.twitter.com/OeYiaUa0WG"
2622,1,this year was fuckd up I can't wait for it to be over I hated this year still depressed hard time getting over it  ???¢??????’” fuck this
2623,1,At this point I’m just workin to die.
2624,1,@HOESHIKO I used the wrong fowl sorry I'm a #disappointment please #killme
2625,1,"And I walk around the house and sometimes I think just momentarily that she'll be back to take care of this or that. And I realize she'll never be back. She didn't go away on a trip. She didn't go away on vacation, she's not at work. She didn't go to the store. "
2626,1,how many days of being unable leave bed and do the things you usually enjoy before alarm bells ring?
2627,1,"â€œI couldnâ€™t be with people and I didnâ€™t want to be alone."" "
2628,0,I want a friendship group like in Friends 😧
2629,0,I love being outside right before sunrise/after sunset because the sky is so bright blue and it brings me peace
2630,1,"Isn't it sad to stay the last friday of the year crying alone in the dark ? 
"
2631,1,*waves white flag* I completely got up on the bottom side of the bed. I'm trying to do everything to feel better.  
2632,0,"@na_dirs Omg you're savage prof, this is hilarious 🤣🤣"
2633,1,"That you ruined his night too because you don't make any since.
I miss my friends but I don't want to bother them with my problems, and I've lost interest in the things I used to love doing...I don't know what's Wrong with me anymore, but I hate it, I hate me."
2634,1,I weep in the morning I'm mourning at night Got nothing left but this broken heart And there's no hope in sight Like a badly wounded animal Suffering endlessly Somebody needs to shoot me And put me out of my misery -from Train of Love  
2635,0,@bitterbottom Such an amazing pic 😍
2636,0,"“Let us not become weary in doing good, for at the proper time we will reap a harvest if we do not give up.”\nGalatians 6:9 NIV"
2637,0,@BCFC_Community excellent Jnr blues parents Meeting tonite lots of info given cheers all👍 #futuresbright#development baileyu12s #excited 😃⚽
2638,0,"Being a Debbie Downer is a neglected mental disability. The buzz word  is code for lacks resilience, has no faith, fearful."
2639,1,Sister and her boyfriend in one bed and here I am by myself in the other ??™ƒ??™„ 
2640,1,Sometimes the most difficult thing for a person is facing themselves.
2641,1,"Yes it's one of the worst feeling ever. All I want that time is to give it up. It isn't that easy, as it looks!  pic.twitter.com/2ZhxYebsjb"
2642,0,For those feeling   or  during this festive period feel free to reach out. Here to listen ??‘�??�»
2643,0,"I dreamt that  was back. Alas, it was just a dream. "
2644,0,Love that character     pic.twitter.com/uRCSKr2or8
2645,0,"Just realized the last time I was someone’s type, I was donating blood... "
2646,1,"Guys, I have nothing to live for. I am tired of living here. Even my friends couldn't cheer me up.   "
2647,0,Tonight's episode of #GameOfThrones is just epic went through so many emotions watching it #dragonwhitewalker #flippinheck #brilliant
2648,1,In times like this is when I wonder how it will be like to just be by myself????
