numb,tweet,label
3266," or being in heat is not sufficient reason to jump into . That's how people get hurt, cycle of pain happens. ",0
3267,When your the only one not having a good time at your family Christmas...ready to leave but it's to early.   ,1
3268,Fuck surgery. Fuck laying here watching days pass. I'll just sleep through New Year's Eve. ,1
3269,Spending my last day off in bed rough as hell... And the sun is shining ???” ,0
3270,Can't believe I'm missing my favourite night ??’” ,1
3271,@whounfollowedme - I'm #very #glad to see You in my community !,0
3272," people may have problems concentrating, remembering details or making decisions, and may contemplate, attempt or commit suicide.",0
3273,Edge of my seat @GameOfThrones loved it #dragonsontheWall ,0
3274,So not in the mood for all this Christmas shit   #,1
3275,"Finally its time, i have a cuppa n its time to watch what i already know will be an epic ep of Game of Thrones #bliss",0
3276,"A day saturated with  and . Brutal. Oh, the human mind. What an enemy.",1
3277,"Each year gets progressively harder to fight through so not going into 2019 with any expectations. 
",1
3278,I truly wonder what is wrong with me? I try my best to do what makes you happy yet it doesn’t. Maybe I’m not the one YOU want and it kills me to think that.... maybe you’re in love with someone else and not me...,1
3279,Learning to pretend to have a good time had become a natural skill. I hope one day it is genuine,1
3280,A joyless faith is not one for which Jesus died. #thegospel #joy #Jesus #happiness,0
3281,#fans #gamers what you think @EAMaddenNFL 18 is going to rate the #Dolphins #offense #defense special teams rating &amp; rank out of 32 teams,0
3282,"This day is complete hell, and it's only started.   ",1
3283,I've come to the conclusion that @AmericanDadTBS is the best #animated #show ever. It really knows how to #tickle my giggle muscle.,0
3284,Mayweather's trash talking is on par with Nate Diaz #terrible would love to see McGregor KO him #MayweatherVsMcGregor,0
3285,"Do #you #said, people never cross the 10! #serious",0
3286,Packer nation right now...   ,0
3287,"@J_UGO_ @TopPlanet63 Vestiti Black and White, stile blues Brothers",0
3288,Bus model and industry make huge diff to value - Soft cos cost structure scales diff than Hard co. Need to know when raising #vc #start,0
3289,It takes less #muscles to #laugh than to #frown - stops facial &amp; mental aging too! Laugh strongly &amp; often to #lead effectively! #leadership,0
3290,"I was taught, there's nothing out there to #fear; just go out there turn #dreams into #reality, use other people fears to your advantage.",0
3291,"â€œ@JamieLOVEHarris: is the sun ever gonna shine again? â€� YES, it WILL! :)",0
3292,Loneliness is as bad for your health as 15 cigarettes a day. Let that sink in,0
3293,i missed lunch bc i was doing an evaluation and it's wing wednesday ,0
3294,put me second. i love that shit. count me out. put me down. make me feel like shit. i love that shit.,1
3295,@crimemma congratulations on becoming a senior lecturer! Well deserved 😄,0
3296,For all the years I took the lynx box sets for granted and this year I didn't get one ???¢???‚ ,0
3297,"Join us for a chat over tea on the 26th of July, Friday at 05:00 PM to share your thoughts and inspire others on “ from ”! Venue: Costa Rica, Bahria Phase 7 CUPSHUP - “Where communities meet, opinions are valued and stories are heard”  pic.twitter.com/gdxq3FKZbK",0
3298,"May the new year abound in H’s: Health, Hope, Healing, Happiness And H-coils!     ",0
3299,Was watching more Subnatica so fun and funny and IGP is so hilarious #funny #omg #amazing #nice #hilarious,0
3300,In a never ending rut of depression and then mild happiness. The lows are so low that the good feels fucking cheap.  ,1
3301,"@Angieavlianos Hey Angie, please see your local dealer, they're happy to assist! :-)",0
3302,I for one will be glad to see the back of 2017. It feels like  has robbed me of yet another year. Iβ€™m ready for 2018. Onwards and upwards my friends.,1
3303,"Well that's that, seeing my way out of this shitty yr,with a shitty night in bed,feel ill still and miserable... ???°???°???°???©",0
3304,Don't be discouraged.,0
3305,@LadyScully I didn't. We all went out and got pissed down the local instead. 😄,0
3306,This night went to hell…can't I ever shut up…,1
3307,Beautiful morning at the beach on Anna Maria Island with my wife. #vacation #blessed #happy,0
3308,"β€I lost interest in everything, you know? All the things I used to love doing, I haven't done them in months. Major pieces of me are missing and no one even sees that I'm fading away.β€",1
3309,Don't be discouraged.,0
3310,Uncharted 4 on Crushing is the least fun I've ever ha splaying a video game  ,0
3311,It’s only 3 o’clock in the afternoon and it’s dark and raining  Like mad! I hate this so much!,0
3312,"RT keithllbllm Happy New Year- try to have more Worth Living moments of hope, health &  happiness.  … pic.twitter.com/rez61PZZVj",0
3313,????When your days are grey and he gets the best of you.....even when you don't want to. ????,1
3314,"Suffering from serious depression ????  Sucks my plans, times everything ????   ",1
3315,Horny. Anyone? #horny #bi #sex #london #snapchat #gaysnap #hornysnap #snapchatgay #snapchathorny #gaysnapchat #hornysnapchat #snapgay #snap,0
3316,Spread smiles around everywhere you go\n#spreadingsmiles #smiles #healtyliving #LaughOutLoud #happinessallaround,0
3317,omg they said kyungsoo looked gloomy and his instant smile after that i'm melting,0
3318,"I pretend to be strong so people will leave me alone .
",1
3319, damn blizzard in rankin making me wait longer to see my babe ???©,0
3320,Ot6 still exist? #julid #deletesoon ,0
3321,@LovinUnited That'll be Madrid throwing a huff over Morata and De Gea. Fuck them,0
3322,"Not keen on Xmas? Neither am I. Chin up, chest out n remember , beyond the hype , it's just another day. . . ",1
3323,I know Christmas isn't about gifts but honestly I got my sister a tablet and she got me a ring light for my phone ???¤???£   #,0
3324,"It's really so sad, these stories about shootings. Makes me feel so  trying to keep my head up and not crash down again. Z",1
3325,I love Christmas but this year it just isn't the same... I can't figure out what it is either... ,0
3326,"I didn't think it was your job to fix ""Poverty"". I think that if you and  were to  there would be a lot less  in the neighborhoods.",0
3327,Thank god the last presentation is over! âœŒ tomorrow is our last day at uni this year. We really need a few days off.  ,1
3328,"Nasa point ako na idek what exactly I'm REALLY great at. I stopped doing the things I used to love, I lost interest in improving my skills, and I just settled with what I already have/am. 

Jack of all trades, master of none.

I need to push myself.
I need to move forward.",1
3329,Portable Transparent Tobacco Rolling Machine  pic.twitter.com/k7Sb0Q11fW,0
3330,: this year was fuckd up I can't wait for it to be over I hated this year still depressed hard time getting over it  ???¢??????’” fuck,1
3331,We'd be perfect together but Im to shy and you wont reach out so i guess we'll never know what could of been.,0
3332,ur all i ever think of.... whyd u have to go.  ,1
3333,"Just realized the last time I was someone’s type, I was donating blood... ",0
3334,I feel like I don’t have a purpose in life.,1
3335,I've never dream to love him,0
3336,Best anxiety & depression  quick fix : the loving eyes of your pup. The world feels 1000 times more hopeful after a receiving some . pic.twitter.com/PlCs6KUyGj,0
3337,i constantly feel like crap and I always have trouble falling asleep,1
3338,Let the  and  games Begin!!  pic.twitter.com/jEa3RabTqs,0
3339,"To those who struggled through NYE like me please try and think about something positive you want to achieve next year. Focus on the future. If you have no idea feel free to message me, Iβ€™m happy to chat   ",1
3340,30 mins apart. In the second pic I have managed to get my mask on before I left to celebrate new years.   pic.twitter.com/vwwWtD7vMk,1
3341,"Depression.....SUCKS!!! I would NEVER wish this on anyone, it just.....sucks. Tired of it controlling my life, I really am?????????? ",1
3342,@help_dms___ So good lunch 😊,0
3343,@bcolonx what you leave me? I just came from DR to this!! ???­ ,0
3344,Just you wait and see the girl you once called fat will be the girl you wish you could have   pic.twitter.com/fCdBFrEys7,1
3345,Even though my life is trash and filled with misery... it could be worse.  but  and it's ok bc  made two decent albums that none of y'all posers understand.,1
3346,"I lost interest in everything, all the things I used to love doing, I haven't done them in months. Major pieces of me are missing and no one even sees that I'm fading away.",1
3347,I'm not sad. I'm sick.,1
3348,"Older  people may have cognitive symptoms of recent onset, such as , and a more noticeable slowing of movements.",0
3349,so I just found out that my crush is gay neh..and mind you I have an ex who is gay..I think am cursed ,0
3350,"Lying at the pool with John , ice cream , drinks, 29 degrees and listening to busted ✌🏼️ #bliss",0
3351,"Easy day at school today; last rehearsal before the show tomorrow... #excited to play #Nancy in #Oliver, then straight into new project! 😍",0
3352,One of the common misunderstandings about depression is that it's similar to feeling sad or down. Sometimes a people with hopelessness feels depression or vice versa.     pic.twitter.com/iS5JSTQKPP,0
3353,promoting taeny while tiff is here yes 👌,0
3354,Fed up now ???” why can't anything be simple an straightforward not in my life ,1
3355,@poptartiero eXactly. Like ain't nobody wanna see that when looking at  or,0
3356, you're broken into thousands of tiny pieces and will never be put back together again.  ,1
