numb,label,tweet
3002,1,"Someone has told me, ""You have very pretty eyes and a smile.. but it's hard to ignore the Hurt, sadness & disappointment behind it."" ??"
3003,1,"Riding the metro into , the feeling of  is palpable this morning."
3004,1,I’ve lost interest in so many things I used to be passionate about and I’ve come to realise it’s best not to force it. No point doing things half-hearted.
3005,0,I've never dream to love him
3006,0,never had a dull moment with u guys 💕
3007,1,we mourn the death of our hopes today #james
3008,0,"He aint flinch tho, I'll give him that lol"
3009,0,Santorini is so beautiful 😍
3010,1,"The world I was raised in there is no give in take just take,take,take,take,take,take,take,take even when you don't think you have anything left to give the world wants that to. I could go for some positive vibes today. "
3011,1,Crying so much…I fuck up… he's just reading my messages…
3012,1,Today I ate 1 month old rancid meat because I forgot what month it was.   .
3013,1,I just want to get fucked all day 
3014,1,And literally 30 or more things that was the reason to live and how to not be  but wasn't really AT ALL. A++ for intent tho.
3015,1,"Hope is beginning to leave my body, one step at a time.  "
3016,0,One week on SW and going to gym. Smashed it #weekone  #goals #sw
3017,0,"Starting 5 positive things exercise,again. It's just writing down 5 good things that happened. It helps with surviving bad days. "
3018,0,"Being a Debbie Downer is a neglected mental disability. The buzz word  is code for lacks resilience, has no faith, fearful."
3019,1,"Hewwo, I'm kinda feeling down. I don't think I'm ever going to be noticed as an artist. I promote and such but I'm not sure what would draw attention to others besides requests. Which is fine but I'm not really making a name for myself. And I hate it.     pic.twitter.com/8yZKCDI8xh"
3020,0," or ? Non-Profit Organization offers help, 24/7. 1-800-273-TALK (8255)"
3021,1,depression go away don't come again another daylil girl wants to playdepression go away  
3022,0,". Thinking, Am I where I am supposed to be?  If yes why do I feel so  and ?"
3023,0,Social connections are important throughout our lives!     pic.twitter.com/TpvuN7eGQv
3024,1,I am so sad I have to work on Christmas. My favorite time of year & I'm gonna be working &/or alone in my apartment ??????????
3025,0,Why are people on twitter so depressing...
3026,0,"@bobandtom @chickmcgee1 @ThatJoshArnold  Not religious, but a game that the Inuit women play - first one to laugh, or breathless, losses."
3027,1,Feeling depressed. Need to find who i am and job wise
3028,1,how many days of being unable leave bed and do the things you usually enjoy before alarm bells ring?
3029,0,"Dont sink to the level of those who insult you. Rather, rise to the level of those who inspire you. Deliver result, not insult"
3030,0,Was expecting this from Dhoni but thought he will say 4th test will be his last.  
3031,0,#funny #quote #joke Hilarious joke quote of the day! For more funny jokes pics and great humor quote
3032,0,"RT KatelynTiffner:  because I had a dream ralligatorrr & I were on springbreak in cancun, woke up and realized I was still in O..."
3033,1,Never knew I could suffer from holiday depression as bad as I did just now 
3034,0,Choose someone who makes you laugh #😂
3035,0,"I’m watching One Strange Rock on Netflix, talking about how Earth began, how it survives, it’s dangers and our danger. These types of documentaries always remind me how nothing fuckn matters and we’re all gonna die because we’re killing ourselves?? "
3036,0,Ugh. Woke up to the same acne covered face this morning... Yyayyy????
3037,1,"What does it mean when the bad, uncomfortable and harmful things are what you remember about your life? "
3038,0,Laughter is an instant vacation\nTake a vacation now\n#vacation #laughter #happy #AlenaNaron #LifeCoach #Positvity
3039,1,"  its a really real thing. No just a woman thing. Not New Years Eve blues bc I didnt even realize thats tomorrow & that just made me spiral further down this rabbit hole.

Whats at the bottom of a rabbit hole you ask?
Rabbit SHIT"
3040,0,It takes less #muscles to #laugh than to #frown - stops facial &amp; mental aging too! Laugh strongly &amp; often to #lead effectively! #leadership
3041,0,happy birthday bb! i hope u had an amazing birthday 🎉 @ultsdonghan
3042,0,@soyoprincess @MisfitPhoenix @beastynewall @Gunderthswain 'Racist'is the fashionable insult - ignore it.
3043,1,That moment you miss someone and hurting over the memories and when you got a crush and looked like an idiot going to his dad for his number cause you don't know how to talk to him and looked like a bigger idiot asking to be good friends
3044,0,i was so confused but then my inner fujoshi was screaming and like i was trying so hard not to smile or laugh
3045,0,"@JoeGibbsRacing who designed that scheme for the interstate car? and how did whoever approves it, approve it??  #yuck"
3046,0,"I always love my family, I always love you as my sister, but not anymore. You are not the same.   "
3047,0,Winter and holidays can be challenging seasons for older adults--especially for those living alone.  Come to EPL September 5 at 6:00 PM to learn ways to deal with . Our special guest will be Cris Hughes from AARP.  pic.twitter.com/rh0S4FhIm9
3048,0,Mindfulness Therapy is the application of depression for healing  and . This is a very powerful approach once you have learned how to do this.
3049,0,I need a concert in my life ???”   
3050,0,@SandraOldfield I LOVE the comics! #hilarious
3051,0,"Listen, I love my mutuals so much they're such beautiful people inside and out. I'm so happy to have you in my life. I love you so much"
3052,0,I'm really kinda missing the poms team???”???­??’• 
3053,1,"Being so fucking composed all the time is getting tiring, I need to have a mental breakdown at some point   "
3054,0,never had a dull moment with u guys 💕
3055,1,"I realize now that findom/humiliation clip binging has made me a socially isoated, depressed loser. It conditioned me to think that my only purpose is to go to work and spend it all on findom. I am shy to take professional help as it would lead to embarrasment  "
3056,0,wen u post '' one time  pic.twitter.com/L8up5r4D7v
3057,1,I've had 18 beers today and I'm going to have more. It's gonna be a long day  
3058,0,#happy #birthday #day trip #great day #super nice weather #blue sky #good mood #fun #love #ice cream #lycklig #födelsedag #öland
3059,0,No one changed the radio station in the office. It's still on Christmas music.  ???­
3060,1,You don't understand  until you can't stand your own presence in an empty room.
3061,1,I need a job! Sick of Fredericton. Got to head west like everyone else   
3062,1,Kisses me on my forehead telling me β€come on baby. Relax letβ€™s have some fun. Just for a little whileβ€. Weβ€™re just going to a birthday party for a little while. But I hate people and itβ€™s past my bed time.   
3063,0,Laying in bed listening to Christmas music...
3064,1,Those days when you wish a hole would open beneath you and swallow you whole so your brain will shut the hell up 
3065,1,My  is like a slow moving snow storm.  It starts coming on and at first itβ€™s not so bad but then it keeps coming and coming and before you know it your buried in it.  And much like dirty slush you get to deal with all the ugliness of depression
3066,0,"@stephenasmith You made me laugh today when you told a caller to turn up the volume, that you weren't doing the #MarvinGaye thing #levity"
3067,1,Stop trying to be fine N B a person who is  N using medicine N therapy to live a life that is not wrecked by  and 
3068,0,"Loneliness can feed depression, and depression can trigger loneliness. The important thing to remember about this cycle is that small steps can help us change. Therapy can help you identify those steps.    pic.twitter.com/T98xRnnlCQ"
3069,0,Coming up on snap chat so add me asap MATEO_BKNY #snapchat
3070,0,"happy birthday girly, hope you have an amazing day :) @kkarlidawson"
3071,1,"In all honesty, my actual New Yearβ€™s resolution is to be nicer to myself...I became my own worse enemy in 2017 and I donβ€™t wanna give up just yet.    pic.twitter.com/ZipSVbJjqd"
3072,0,@DOBrienAJC What did you do to rile up all the Roberts?
3073,0,Beautiful morning at the beach on Anna Maria Island with my wife. #vacation #blessed #happy
3074,1,These overwhelming emotions are too much
3075,0,"no offense to those who love k culture, u can love it all you want bbs!! 💖 but i just personally want to get to know my own country's-"
3076,1,"Each year gets progressively harder to fight through so not going into 2019 with any expectations. 
"
3077,0,America...just a nation of two hundred million used car salesmen with all the money we need to buy guns and no qualm
3078,0,"Less than two weeks until summer 2019 is officially over, I am "
3079,0,@VarunsPrincess_ Huhh It's awesome 😍\nI'm obsessed with it 😍😂
3080,0,People with  or  think everything is about them.   can help you step back and see the big picture.
3081,0,To Heal  you must make friends with your emotions. This creates the right conditions in which healing can occur. Please RT!
3082,1,being all sweet and nice to a guy then realizing how he never really deserved any of it ??‘�??�½ story of my life 
3083,0,"Well, the good thing is that I don't cut myself anymore tho. "
3084,1,What did I do wrong for everyone to leave me?
3085,1,sorry to all the mutual who have tried to dm me i am  and can’t hold a conversation
3086,0,Happy birthday @ShanteriaI!! i miss you tons + i'm so excited to be back in florida to hear all about Turkey + to have our 🌮dates!! 💛🎉
3087,0,Bruno Mars' 24K but instead of  it's  
3088,1,Manic depression has taken by soul I wish I could all this pain away
3089,0,We want to help you with your . Give our office a call to learn how  may be the treatment you've been waiting for!
3090,0,"sometimes loneliness is more than just being alone in life. it's the idea of doubt, loss and emptiness. it can be having a family but yet noone to talk to about your problems.     "
3091,0,Love implies anger. The man who is angered by nothing cares about nothing. ~Edward Abbey #love
3092,0,Because I'm happy clap aLong if you feel like happiness is the truth'
3093,0,Happy New Year from !  We hope it is a year filled with joy and that we can work together to tackle  in Australia  pic.twitter.com/zMsgPqkfbi
