,id,conversation_id,date,username,tweet,hashtags,tweet_original,label
3600,1070732817653489664,1070732505672835072,2018-12-06,emmageebby,"I don’t remember a few years of life because certain things blur together or have been blocked out. I also have trouble concentrating. However, I am able to create healthy sexual boundaries and have fulfilling relationships. I am able to love and receive love and still trust.",[],"I don’t remember a few years of life because certain things blur together or have been blocked out. I also have trouble concentrating. However, I am able to create healthy sexual boundaries and have fulfilling relationships. I am able to love and receive love and still trust.",1
3602,1070596029953859585,1070596029953859585,2018-12-06,vixinated,"STOP ME I KEEP GETTING DISTRACTED

I have such bad anxiety mixed with hella severe dissociation and just trouble concentrating because of depression and lack of motivation as well and so I'm just

This is awful
How do focus

OH I HAVE THAT APP
FOCUS GARDEN?? OR SOME SHT??",[],"STOP ME I KEEP GETTING DISTRACTED

I have such bad anxiety mixed with hella severe dissociation and just trouble concentrating because of depression and lack of motivation as well and so I'm just

This is awful
How do focus

OH I HAVE THAT APP
FOCUS GARDEN?? OR SOME SHT??",1
3603,1070579494220525568,1070579493574569989,2018-12-06,tim__nat,"I really need to pick up work on my second chapter though. I have people who give me great feedback, but i've been having a lot of trouble with concentrating on work lately. hoping that getting back into a routine will help me.",[],"I really need to pick up work on my second chapter though. I have people who give me great feedback, but i've been having a lot of trouble with concentrating on work lately. hoping that getting back into a routine will help me.",1
3608,1068644621662765057,1068644618961600513,2018-12-01,dimpledkoala,I usually don't watch movies because I have trouble concentrating on them (I'm always thinking about what I have to do when I get back home and that stuff) but with this one I completely forgot about everything,[],I usually don't watch movies because I have trouble concentrating on them (I'm always thinking about what I have to do when I get back home and that stuff) but with this one I completely forgot about everything,1
3612,1068244785343823872,1068244785343823872,2018-11-29,versaceoc,"If I didn’t have trouble concentrating as much as I do, I’d probably be better than I am right now. NO CAP",[],"If I didn’t have trouble concentrating as much as I do, I’d probably be better than I am right now. NO CAP",1
3613,1068220198963081217,1068220198963081217,2018-11-29,booksnest,I just had to fill out a form for my therapy session tomorrow. One of the things it asked was if I have trouble concentrating on reading. I have never clicked no fast enough!,[],I just had to fill out a form for my therapy session tomorrow. One of the things it asked was if I have trouble concentrating on reading. I have never clicked no fast enough!,1
3615,1067404317165056002,1067404317165056002,2018-11-27,junyixinqs,I have so much trouble concentrating today 😒,[],I have so much trouble concentrating today 😒,1
3617,1067035558449504256,1067035558449504256,2018-11-26,starkmantis,Okay but now it’s time to finally start studying again even if I’m tired and sad so I’m gonna have trouble concentrating  pic.twitter.com/Zp8pweffC8,[],Okay but now it’s time to finally start studying again even if I’m tired and sad so I’m gonna have trouble concentrating  pic.twitter.com/Zp8pweffC8,1
3618,1066863045002051585,1066863045002051585,2018-11-26,rainismin,ever since my night terrors happened i have trouble concentrating and i just find myself spacing out a lot wherever i am and i constantly feel like im in a movie or everything is a set up,[],ever since my night terrors happened i have trouble concentrating and i just find myself spacing out a lot wherever i am and i constantly feel like im in a movie or everything is a set up,1
3620,1065969081856258048,1065969081856258048,2018-11-23,comradekelley,started the state and revolution audiobook yesterday and tbh i feel like i have to listen to lenin via audiobook esp since i’m having a lot of trouble concentrating on reading lately,[],started the state and revolution audiobook yesterday and tbh i feel like i have to listen to lenin via audiobook esp since i’m having a lot of trouble concentrating on reading lately,1
3624,1064511853282451457,1064511853282451457,2018-11-19,erinspaulding10,I really need to get working on my book but there are so many little projects to finish around my house I am having some trouble concentrating.  My poor characters may have to wait a little longer before they learn what will happen to them.    ,"['#writerslife', '#writers', '#selfpublish']",I really need to get working on my book but there are so many little projects to finish around my house I am having some trouble concentrating.  My poor characters may have to wait a little longer before they learn what will happen to them.  #writerslife #writers #selfpublish,1
3625,1064292030971559937,1064292030971559937,2018-11-19,cupfulofstars,"i want to keep reading the southern reach trilogy but everyone says the second book is super boring and i have enough trouble concentrating when a book is good.
so i dont know what to do  pic.twitter.com/9Dc61Nh32y",[],"i want to keep reading the southern reach trilogy but everyone says the second book is super boring and i have enough trouble concentrating when a book is good.
so i dont know what to do  pic.twitter.com/9Dc61Nh32y",1
3626,1063963765861838853,1063963765861838853,2018-11-18,wintaemiracle,"at the cinema yesterday i was so so unfortunate to have sat beside some armys who keep shouting ""mga asawa ko"" and other stuffs like that and even loudly bawled like the girl was really seeking attention and i had trouble concentrating on the movie im so mortified",[],"at the cinema yesterday i was so so unfortunate to have sat beside some armys who keep shouting ""mga asawa ko"" and other stuffs like that and even loudly bawled like the girl was really seeking attention and i had trouble concentrating on the movie im so mortified",1
3627,1063610578558754816,1063610578558754816,2018-11-17,mongoslade64,@PETTYJAYS0N I can tell you have incredible discipline and focus... because if Taylor Rooks was interviewing me I’d have all kinds of trouble concentrating on her questions instead of... other things. Best of luck to you.,[],@PETTYJAYS0N I can tell you have incredible discipline and focus... because if Taylor Rooks was interviewing me I’d have all kinds of trouble concentrating on her questions instead of... other things. Best of luck to you.,1
