numb,tweet,label
5311,work til 7  pleeeeease be nice outside.,0
5312,@half_a_mind yeah... still have a few more cards to be making too  keeps me busy...,0
5313,yeah!!! Mr Rain finally paid a visit!!! It's so much cooler now ,0
5314,Know people on Twitter who wanna hear what's going on?! Get them following us for the latest! ,0
5315,I really went all of 2018 and didn’t see black panther. Sorry I was grindin. But I am a failure.,1
5316,spending the day with my sister ,0
5317,It really makes me sad noticing I've lost interest in a lot of things I used to love doing,1
5318,"I think I get easily irritated but it's like ""do what you say you will when you say you will"" and I wouldn't have to become irate. The fuck.",1
5319,"When I'm sad I become angry at everyone for no reason 
When I'm really really sad I start to be angry at songs
Idk why",1
5320,I have a very very poor appetite I slick have a love hate relationship with food & probably need to drink more smoothies in place of not eating at all 🤷🏽‍♀️🤷🏽‍♀️,1
5321,"@FlamingGrillby 'my own mistakes?' Grisk asked - well, more of a growl 'My mistakes meant that I could /learn/ from them and improve!'",0
5322,Just remembered that the reason why I feel so tired is also because I mixed medicine and booze.,1
5323,"I noticed that the older I am the more angry I become, I used to have a hard time getting angry at all, now I'm just pissed and frustrated lowkey for no reason",1
5324,Didnt find out until later. Ths is the LAST burger I'll eat frm Four Winds in GA. They closed for good...   pic.twitter.com/TrA5cuVqyk,0
5325,Finally figured out what to do with my hair ,0
5326,"Thank you if you read this thread, its been incredibly hard to narrow it down to 50 and I really feel like I chose a very varied plalet of matches throught this year. 2018 has been the best.",1
5327,Even if she is tipsy I love her -Joe     pic.twitter.com/qHSAqDJN9j,0
5328,@_robin_sharma http://twitpic.com/3ovto - This is before or after selling your Ferrari? ,0
5329,"I don't know, Ni no kuni struggles to keep my attention   pic.twitter.com/zrBWhPkWoq",1
5330,Weird to think that i believe i would be better off dead...🙁,1
5331,"Not being lonely involves so much more than just being in the company of others: a sense of community, a tribe, common values, goals, shared rituals, shared risks, the warm feeling that you are surrounded 24/7 by people who will risk their lives for you.   ",0
5332,@ASinisterDuck i will join dunno if you added me ,0
5333,@supermega thanks  its the happiest ive been with a shot for ages!,0
5334,We are drowning in company but dying for companionship.,0
5335,I have the most trouble going & staying asleep,1
5336,"I completely detached myself from friends, family and work. I lost interest in things I used to love doing like being social, singing, doing hair etc. the biggest thing I noticed from being that far in a dark place was this:",1
5337,I couldn't name 3 Britney songs. I am a failure gay.,1
5338,it is now the best month everr  24 days until my birthday!,0
5339,@ddlovato What you think about it? We need know if you could go to the party  It'll be PRETTY AMAZING!,0
5340,@capecodgurl and sorry again for spamming...having trouble mashing out multisyllabic words with my hate fingers ,0
5341,I swear I'm happy for like only 10 minutes then I become sad and angry for no reason,1
5342,"girls in bed, watching Alias and getting ready to raid the fridge - blueberries, here I come ",0
5343,When did I become this easily irritated???,1
5344,I used to be one of the MOST patient/nicest person I know and I feel like life + jobs + toxic people I’ve dealt with in the past years has drained so much of my energy that I’ve become so easily irritated about every single thing now,1
5345,Gotta stay clean no matter how angry I get or stressed I become. God gives us these situations for a reason... Deal with em.,1
5346,I make up pretend conflict in my head with  friends and then become angry at said friends for no reason at all.,1
5347,"@PinkIsSoPretty5 yeah i have like 2 or 3 more quarters to go. story is a bit long for twitter, facebook me for details ",0
5348,im not angry at the universe for giving me a hard time and im not asking why i feel my guides next to me and i have no reason to question the way of things. it'll become clear eventually,1
5349,Free at last  for 48  Hours      ,0
5350,jay thinks #pearljam will never go to the Philippines again. So negative that boy ,0
5351,If I ever got paid to be in impractical jokers as one of the people to tell the guys what to do I would do that in a heartbeat #hilarious,0
5352,"@queen_yinci ok, cheers  hope you &amp; your family are well ",0
5353,@nuttycow even harsher !! ,0
5354,it’s so cute at work how everyone yells my name when i’m walking down the hall because of my heels. it makes me feel so luved,1
5355,The reason for things fall apart &  is . The world & including the church have to make Jesus the centre.  pic.twitter.com/CGRJhSkkL5,0
5356,"「食欲」という意味の""appetite""
という単語を知ってる人は多いはず。
例えば、「食欲旺盛」は
""I have a good/heavy appetite.""
というんだよ。
逆に食欲がいつもない時は
""I have a poor appetite.""
っていうんだよ。",1
5357,"Finally on the road, txt me when you wake ",0
5358,"@tommcfly when you play guitar for so long, how do you stop your fingers from hurting?? or do you just put up with it??  ",0
5359,"@Sn0wrose nah,a while ago ",0
5360,I have a problem. I become irritated so easily. Almost everything initially rubs me the wrong way😂😂,1
5361,properly n also i am super  i jus wanna deactivate again,0
5362,How many suicides does it take for people to realize that what you say fucking mattersâœŒï¸� ?—  ... pic.twitter.com/6JC0QDAYGW,0
5363,|| I'm probably a hopeless romantic- ||,1
5364,@1ShawnT Yall hoes better learn how to hip-hop dance  and stop shaking yall ass all the time😂,0
5365,also I am a failure as i bought a bottle of cider,1
5366,"Am I a hopeless romantic? Hopeless, and romantic, maybe,",1
5367,Sometimes I get angry or become easily irritated then I realize that I only needed alone time..  don't forget your alone time!,1
5368,"Is off to bed, and REAALLLLYYYYY hopes Hunter can pick me up tomorrow ",0
5369,so I just found out that my crush is gay neh..and mind you I have an ex who is gay..I think am cursed ,0
5370,@pollyL what did you think? I cant wait!!! ,0
5371,I find hour long episodes a struggle to keep my attention.,1
5372,"2019 is the year I’m gonna be unapologetically me. Sick and tired of people making me feel bad for the decisions, I and how I live my life. Don’t like something about me? Great you’re one less bitch I got to deal with, you can get out. 2019 Here I come 😊💕",1
5373,"I still don't get it, why do people like me. I would be better off dead.",1
5374,Hanging out with Melissa tonight...who knows ? ,0
5375,"20 - Despite the high rate of caffeine in my body, except particular anxiety, I have no trouble falling asleep. I drank my first cups of coffee at 4, with a lot of sugars.",1
5376,@hypnophil no biscuits here.. just bagels  im gonna have tea and eat food later lol what kind of biscuits do you have?,0
5377,"When I was 15 I would have said by the time I was 23 I would be an “adult” but here I am, watching the grinch at midnight, overeating, drunk, cuddling my dog, nothings changed lol wouldn’t have it any other way",1
5378,One whole year and I only got 70 followers I am a fucking failure  pic.twitter.com/lfgzuw7D5R,1
5379,My horoscope says that people around me will struggle to keep my attention because I will be off in my own little world. ,1
5380,truth is i'm pretty naive and sensible to the point i become upset and irritated easily when someone is making fun of me,1
5381,"5th step to overcoming  and  is to open your mind, it's your own belief systems that are screwed up.  Find another truth.",0
5382,Having a beer &amp; corn dog (I know weird combo) @ the Santa Monica Pier. ,0
5383,Who's Your Cat Daddy!?\n\n#cats #love #instagood #photooftheday #beautiful #cute #happy #fashion #follo ...,0
5384,"I finally opened up to my man about my past and current struggles with self harm and he cried because he hates the thought of me hurting myself like that, so today I swore I wouldn’t inflict another mark or bruise on myself..",1
5385,Nobody fucking gets it and I would be better off dead,1
5386,I still have a ton of trouble understanding whether I'm giving him too little/too much/just enough exercise & mental stimulation. He's only allowed to walk 2x10mn but has enough energy to walk 1hr. His body can't handle it yet but his mind expects more.,1
5387,Love &quot;good girls go bad&quot; ,0
5388,Just finished implementing pretty much every feature I wanted for Network Defense 1.0 - Just gotta make fun maps now ,0
5389,"“I lost interest in everything, you know? All the things I used to love doing, I haven’t done them in months. Major pieces of me are missing and no one even sees that I’m fading away.”",1
5390,"Do teach me some later. Ey, it's not good when doing something too much. Stop thinking, and start sleeping. It's my habitual, I guess? Sleep at day, and wake up at night. So, here I am.",1
